"COUNTRY","Country","SEX","Sex","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LUX","Luxembourg","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,13.808219178,,
"LUX","Luxembourg","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,11.719939117,,
"LUX","Luxembourg","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,11.921934663,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,0.5101805144,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,0.7407407407,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,3.3926391069,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,1.4583333333,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,2.7091752732,,
"COL","Colombia","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,0.7299270073,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,9.3333333333,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,9.7230769231,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,10.089285714,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,9.7222222222,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,12.307692308,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,9.0909090909,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,6.25,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,6.5868263473,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,8.4507042254,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,6.529209622,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,3.0303030303,,
"CRI","Costa Rica","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,5.2036199095,,
"GRC","Greece","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,7.816091954,,
"GRC","Greece","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,5.4794520548,,
"GRC","Greece","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,2.375,,
"GRC","Greece","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,5.3146853147,,
"GRC","Greece","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,1.1979325023,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,30.478309232,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,24.600990644,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,13.409234662,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,15.871047737,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,16.841770255,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,16.582113452,,
"CYP","Cyprus","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,21.126781746,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,21.989641778,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,22.122265385,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,21.947004608,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,22.290685031,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,22.802768166,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,22.183333333,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,21.378317877,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,20.717932849,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,20.507493693,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,20.017331023,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,21.853292581,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,20.282040647,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,19.368449707,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,18.521462639,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,18.306986232,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,18.0875,,
"NOR","Norway","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,17.404873365,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,17.993482309,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,14.289012004,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,12.782128052,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,13.017086331,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,12.141615986,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,12.546583851,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,9.6115338406,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,9.2909055195,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,9.1595662277,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,9.9962278386,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,9.0725064409,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,9.9546690843,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,6.5001771165,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,6.4681001057,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,6.2781766572,,
"BEL","Belgium","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,6.1391989494,,
"SVN","Slovenia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,10.051107325,,
"SVN","Slovenia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,0.2717391304,,
"SVN","Slovenia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,0.7547169811,,
"SVN","Slovenia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,4.8997772829,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,21.924398625,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,21.955215729,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,20.40924794,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,22.058823529,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,21.13599802,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,20.391577392,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,19.659666908,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,20,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,20.345901815,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,20.108141196,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,20.439189189,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,21.593332041,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,21.791789941,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,22.659192432,,
"ISR","Israel","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,24.318869828,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,15.982463133,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,17.88914703,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,15.304839723,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,12.657091562,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,13.398029651,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,13.329084582,,
"NLD","Netherlands","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,13.230825443,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,21.459322596,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,21.854005974,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,20.549015673,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,22.304318302,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,23.233205128,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,21.995409744,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,23.308585882,,
"POL","Poland","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,18.251505573,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,21.318132126,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,21.307506053,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,20.053595355,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,19.343526441,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,16.940742841,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,14.762372073,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,15.095647352,,
"CHE","Switzerland","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,13.802546899,,
"ROU","Romania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,0.4555341365,,
"ROU","Romania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,12.083790444,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,5.6994818653,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,1.2711864407,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,1.246105919,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,6.2630480167,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,8.051629154,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,5.4490070327,,
"LTU","Lithuania","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,12.171534861,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,15.93892946,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,15.351766206,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,16.931531878,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,17.873019877,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,15.105017965,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,15.798503074,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,16.329656698,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,15.262979875,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,15.378835316,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,16.254560195,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,16.455154158,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,16.023430838,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,15.614010894,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,15.127413864,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,14.714332257,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,12.372862094,,
"CZE","Czech Republic","MW","All persons","GWG5","Gender wage gap at median","2021","2021",,,"0","Units",,,11.518748314,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,11.937716263,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,11.669458403,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,11.448349308,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,11.071967791,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,8.6086086086,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,8.1067721206,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,8.837890625,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,8.9285714286,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,8.5498346717,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,4.4404973357,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,4.6012269939,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2016","2016",,,"0","Units",,,4.3382027446,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,5.5965292842,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,5.5436183928,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,5.6199056199,,
"BEL","Belgium","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,5.7034220532,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,10.167330438,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,10.172061258,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,9.8502979507,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,10.183549034,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,10.172005061,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,8.895098479,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,7.9471972536,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,6.9998448762,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,6.7689119452,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,6.3238656948,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,5.8360481128,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,5.7326280384,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,5.2966919656,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,4.8632060095,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,5.0592156283,,
"DNK","Denmark","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,4.994399736,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2005","2005",,,"0","Units",,,25.898889373,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,27.002966092,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2007","2007",,,"0","Units",,,26.641082362,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2008","2008",,,"0","Units",,,27.232032305,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2009","2009",,,"0","Units",,,25.840867395,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,25.25218017,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2011","2011",,,"0","Units",,,25.193938301,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2012","2012",,,"0","Units",,,23.193674452,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2013","2013",,,"0","Units",,,24.151111111,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,23.29424307,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2015","2015",,,"0","Units",,,23.002718583,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2016","2016",,,"0","Units",,,22.49935495,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2017","2017",,,"0","Units",,,22.253000923,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,22.481999838,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2019","2019",,,"0","Units",,,21.591629677,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,20.03307347,,
"GBR","United Kingdom","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,19.387755102,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,7.8341013825,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,12.328767123,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,11.764705882,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,12,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2015","2015",,,"0","Units",,,16.666666667,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2017","2017",,,"0","Units",,,10.112359551,,
"CHL","Chile","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,20,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2005","2005",,,"0","Units",,,16.814159292,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2006","2006",,,"0","Units",,,18.542521994,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2007","2007",,,"0","Units",,,16.959064327,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2008","2008",,,"0","Units",,,16.959064327,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2009","2009",,,"0","Units",,,16.958598726,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2010","2010",,,"0","Units",,,16.694715584,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2011","2011",,,"0","Units",,,16.944444444,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2012","2012",,,"0","Units",,,16.304347826,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2013","2013",,,"0","Units",,,14.323287671,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2014","2014",,,"0","Units",,,17.1875,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2015","2015",,,"0","Units",,,16.137229987,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2016","2016",,,"0","Units",,,15.829145729,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2017","2017",,,"0","Units",,,14.427860697,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2018","2018",,,"0","Units",,,15.444390481,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2019","2019",,,"0","Units",,,13.987217306,,
"DEU","Germany","MW","All persons","GWG5","Gender wage gap at median","2020","2020",,,"0","Units",,,14.202617547,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,23.58490566,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,17.69041769,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2014","2014",,,"0","Units",,,19.784172662,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2018","2018",,,"0","Units",,,14.285714286,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2019","2019",,,"0","Units",,,14.788722336,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2020","2020",,,"0","Units",,,13.566178868,,
"EST","Estonia","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2021","2021",,,"0","Units",,,6.6604891696,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2006","2006",,,"0","Units",,,19.230769231,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2010","2010",,,"0","Units",,,13.246376812,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2014","2014",,,"0","Units",,,13.172998087,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2018","2018",,,"0","Units",,,9.5238095238,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2020","2020",,,"0","Units",,,11.154091462,,
"ESP","Spain","MW","All persons","GWG9","Gender wage gap at 9th decile (top)","2021","2021",,,"0","Units",,,9.1699735296,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2005","2005",,,"0","Units",,,11.876560018,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2006","2006",,,"0","Units",,,13.25269866,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2007","2007",,,"0","Units",,,14.130205477,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2008","2008",,,"0","Units",,,15.692047104,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2009","2009",,,"0","Units",,,11.620287979,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2010","2010",,,"0","Units",,,9.4853086176,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2011","2011",,,"0","Units",,,13.8424821,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2012","2012",,,"0","Units",,,11.913462944,,
"FIN","Finland","MW","All persons","GWG1","Gender wage gap at 1st decile (bottom)","2013","2013",,,"0","Units",,,13.526982771,,
